collection_id,plante_sc,Famille,Genre,Espece,plante_fr,plante_precision,plante_inconnue,plante_caractere,photo_fleur,photo_plante,photo_feuille
42 677,Plante inconnue,,,,,La Rose trémière,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12805878901280589371986.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805878901280589371986.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805878901280589371986.jpg
42 680,Plante inconnue,,,,,Les Soleils jaunes,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12805893521280590833517.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805893521280590833517.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805893521280590833517.jpg
42 684,Plante inconnue,,,,,Les Monardes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12805953951280596877951.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805953951280596877951.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805953951280596877951.jpg
42 687,Plante inconnue,,,,,La Rose d'Inde,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12805956291280597111442.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805956291280597111442.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12805956291280597111442.jpg
42 691,Plante inconnue,,,,,Les Gazanies,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806047941280606276735.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806047941280606276735.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806047941280606276735.jpg
42 692,Plante inconnue,,,,,La Rose trémière,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806049151280606399624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806049151280606399624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806049151280606399624.jpg
42 693,Plante inconnue,,,,,Le Séneçon du Cap,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806064781280607961257.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806064781280607961257.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806064781280607961257.jpg
42 694,Plante inconnue,,,,,Le Phlox paniculé,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812507561281252358997.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812507561281252358997.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812507561281252358997.jpg
42 702,Plante inconnue,,,,,Les Bardanes,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806656091280667103901.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806656091280667103901.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806656091280667103901.jpg
42 704,Plante inconnue,,,,,L'Eupatoire chanvrine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806665651280668059837.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806665651280668059837.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806665651280668059837.jpg
42 705,Plante inconnue,,,,,La Matricaire inodore,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806670651280668560969.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806670651280668560969.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806670651280668560969.jpg
42 706,Plante inconnue,,,,,La Lobélie érine,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806694591280670954191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806694591280670954191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806694591280670954191.jpg
42 707,Plante inconnue,,,,,La Rose trémière,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806691091280670604506.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806691091280670604506.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806691091280670604506.jpg
42 708,Plante inconnue,,,,,La Trompette de Virginie,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806749071280676404902.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806749071280676404902.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806749071280676404902.jpg
42 709,Plante inconnue,,,,,Les Rudbéckies,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806708381280672333598.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806708381280672333598.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806708381280672333598.jpg
42 710,Plante inconnue,,,,,Les Bardanes,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806717891280673285928.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806717891280673285928.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806717891280673285928.jpg
42 712,Plante inconnue,,,,,Les Menthes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806759671280677463519.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806759671280677463519.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806759671280677463519.jpg
42 718,Plante inconnue,,,,,Les Asters américains,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12806777381280679235549.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806777381280679235549.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12806777381280679235549.jpg
42 719,Plante inconnue,,,,,La Trompette de Virginie,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1280679199128068069626.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1280679199128068069626.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1280679199128068069626.jpg
42 734,Plante inconnue,,,,,Le Jasmin étoilé,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807517871280753297160.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807517871280753297160.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807517871280753297160.jpg
42 740,Plante inconnue,,,,,Les Sauges de Russie,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807572001280758711448.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807572001280758711448.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807572001280758711448.jpg
42 741,Plante inconnue,,,,,Les Menthes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807600571280761569346.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807600571280761569346.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807600571280761569346.jpg
42 742,Plante inconnue,,,,,La Matricaire inodore,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807590961280760607220.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807590961280760607220.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807590961280760607220.jpg
42 743,Plante inconnue,,,,,Les Asters américains (violets et lilas),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807594711280760982947.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807594711280760982947.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807594711280760982947.jpg
42 744,Plante inconnue,,,,,La Verveine de Buenos-Aires,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1280760947128076245883.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1280760947128076245883.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1280760947128076245883.jpg
42 748,Plante inconnue,,,,,Les Phlox,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807692961280770810335.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807692961280770810335.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807692961280770810335.jpg
42 750,Plante inconnue,,,,,La Salicaire commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807722131280773727859.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807722131280773727859.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807722131280773727859.jpg
42 751,Plante inconnue,,,,,La Salicaire commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807754491280776964983.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807754491280776964983.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807754491280776964983.jpg
42 752,Plante inconnue,,,,,Le Clinopode commun,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12807759091280777424941.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807759091280777424941.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12807759091280777424941.jpg
42 753,Plante inconnue,,,,,Le Réséda des teinturiers,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808670191280868550271.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808670191280868550271.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808670191280868550271.jpg
42 759,Plante inconnue,,,,,Les Menthes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808367851280838311493.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808367851280838311493.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808367851280838311493.jpg
42 763,Plante inconnue,,,,,Les Hibiscus,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808448421280846369137.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808448421280846369137.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808448421280846369137.jpg
42 764,Plante inconnue,,,,,L'Origan commun,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808439691280845496112.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808439691280845496112.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808439691280845496112.jpg
42 768,Plante inconnue,,,,,L'Achillée millefeuille,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808517071280853236544.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808517071280853236544.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808517071280853236544.jpg
42 771,Plante inconnue,,,,,Les Oeillets d'Inde,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808556701280857199712.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808556701280857199712.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808556701280857199712.jpg
42 775,Plante inconnue,,,,,Les Fuchsias,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1280862872128086440326.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1280862872128086440326.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1280862872128086440326.jpg
42 776,Plante inconnue,,,,,L'Artichaut,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12808671841280868715648.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808671841280868715648.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12808671841280868715648.jpg
42 777,Plante inconnue,,,,,Les Matricaires à fleurs ligulées,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809112151280912755269.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809112151280912755269.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809112151280912755269.jpg
42 778,Plante inconnue,,,,,Le Haricot commun,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809165451280918086885.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809165451280918086885.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809165451280918086885.jpg
42 779,Plante inconnue,,,,,Les Oeillets d'Inde,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809287081280930251267.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809287081280930251267.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809287081280930251267.jpg
42 780,Plante inconnue,,,,,La Passiflore bleue,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809335661280935110631.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809335661280935110631.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809335661280935110631.jpg
42 782,Plante inconnue,,,,,Les Hibiscus,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809386111280940155627.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809386111280940155627.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809386111280940155627.jpg
42 784,Plante inconnue,,,,,La Brunelle commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809473911280948938134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809473911280948938134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809473911280948938134.jpg
42 787,Plante inconnue,,,,,Les Capucines,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810148531281016411439.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810148531281016411439.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810148531281016411439.jpg
42 789,Plante inconnue,,,,,La Symphorine à fruits blancs,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12809525461280954093661.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809525461280954093661.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12809525461280954093661.jpg
42 791,Plante inconnue,,,,,La Verveine officinale,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810089821281010539659.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810089821281010539659.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810089821281010539659.jpg
42 796,Plante inconnue,,,,,La Pulicaire dysentérique,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810157361281017295561.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810157361281017295561.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810157361281017295561.jpg
42 799,Plante inconnue,,,,,L'Hortensia paniculé,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1281019661128102122050.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281019661128102122050.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281019661128102122050.jpg
42 800,Plante inconnue,,,,,La Bardane à petits capitules,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1281021852128102341212.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281021852128102341212.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281021852128102341212.jpg
42 801,Plante inconnue,,,,,Les Rudbéckies,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810241001281025660141.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810241001281025660141.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810241001281025660141.jpg
42 804,Plante inconnue,,,,,Les Bardanes,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810271961281028757928.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810271961281028757928.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810271961281028757928.jpg
42 805,Plante inconnue,,,,,Le Persil,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810271721281028733801.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810271721281028733801.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810271721281028733801.jpg
42 807,Plante inconnue,,,,,La Vigne-vierge à trois pointes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810466191281048183675.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810466191281048183675.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810466191281048183675.jpg
42 812,Plante inconnue,,,,,Les Pélargoniums,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810904071281091980369.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810904071281091980369.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810904071281091980369.jpg
42 814,Plante inconnue,,,,,Le Gaura de Lindheimer,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810981421281099716138.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810981421281099716138.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810981421281099716138.jpg
42 815,Plante inconnue,,,,,La Brunelle commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12810996251281101199545.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810996251281101199545.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12810996251281101199545.jpg
42 816,Plante inconnue,,,,,Le Délosperme de Cooper,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12811041821281105756195.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811041821281105756195.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811041821281105756195.jpg
42 820,Plante inconnue,,,,,L'Artichaut,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12811124201281113996918.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811124201281113996918.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811124201281113996918.jpg
42 821,Plante inconnue,,,,,Les Cosmos,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12811154541281117031223.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811154541281117031223.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811154541281117031223.jpg
42 829,Plante inconnue,,,,,Le Polygale à feuilles de Myrte,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12811813471281182936185.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811813471281182936185.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811813471281182936185.jpg
42 832,Plante inconnue,,,,,Les Menthes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812549781281256581937.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812549781281256581937.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812549781281256581937.jpg
42 834,Plante inconnue,,,,,Le Centranthe rouge,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12811984821281200075545.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811984821281200075545.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12811984821281200075545.jpg
42 836,Plante inconnue,,,,,Le Bident à feuilles de férule,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812087721281210366191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812087721281210366191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812087721281210366191.jpg
42 837,Plante inconnue,,,,,La Jussie à grandes fleurs,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812158941281217489617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812158941281217489617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812158941281217489617.jpg
42 838,Plante inconnue,,,,,Les Népètas à fleurs bleues-violettes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1281249271128125087245.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281249271128125087245.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281249271128125087245.jpg
42 841,Plante inconnue,,,,,Les Hibiscus,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812600511281261654171.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812600511281261654171.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812600511281261654171.jpg
42 850,Plante inconnue,,,,,La Tanaisie commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812823361281283944129.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812823361281283944129.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812823361281283944129.jpg
42 854,Plante inconnue,,,,,La Matricaire inodore,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812905341281292143556.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812905341281292143556.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812905341281292143556.jpg
42 856,Plante inconnue,,,,,Les Sauges de Russie,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12812970631281298674816.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812970631281298674816.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12812970631281298674816.jpg
42 858,Plante inconnue,,,,,La Menthe odorante,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1281306371128130798342.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281306371128130798342.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281306371128130798342.jpg
42 868,Plante inconnue,,,,,La Brunelle commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813545721281356193361.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813545721281356193361.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813545721281356193361.jpg
42 871,Plante inconnue,,,,,La Matricaire inodore,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813578531281359475371.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813578531281359475371.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813578531281359475371.jpg
42 876,Plante inconnue,,,,,L'Eupatoire chanvrine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813609411281362563624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813609411281362563624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813609411281362563624.jpg
42 879,Plante inconnue,,,,,L'Achillée millefeuille,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813639381281365561780.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813639381281365561780.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813639381281365561780.jpg
42 883,Plante inconnue,,,,,La Vergerette annuelle,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1281367264128136888768.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281367264128136888768.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281367264128136888768.jpg
42 885,Plante inconnue,,,,,La Sauge à petites feuilles,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1281369052128137067540.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281369052128137067540.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1281369052128137067540.jpg
42 887,Plante inconnue,,,,,La Bardane à petits capitules,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813722351281373859417.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813722351281373859417.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813722351281373859417.jpg
42 892,Plante inconnue,,,,,Le Buplèvre en faux,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815329041281534557752.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815329041281534557752.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815329041281534557752.jpg
42 893,Plante inconnue,,,,,La Brunelle commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813821951281383821590.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813821951281383821590.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813821951281383821590.jpg
42 894,Plante inconnue,,,,,La grande Camomille,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12813825601281384186290.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813825601281384186290.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12813825601281384186290.jpg
42 899,Plante inconnue,,,,,La Vergerette annuelle,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12814305891281432224896.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12814305891281432224896.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12814305891281432224896.jpg
42 900,Plante inconnue,,,,,Les Oursins,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12814307981281432432818.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12814307981281432432818.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12814307981281432432818.jpg
42 903,Plante inconnue,,,,,La Tanaisie commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12814339511281435586654.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12814339511281435586654.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12814339511281435586654.jpg
42 921,Plante inconnue,,,,,La Pulicaire dysentérique,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815182361281519887414.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815182361281519887414.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815182361281519887414.jpg
42 928,Plante inconnue,,,,,Les Oursins,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815290041281530657818.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815290041281530657818.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815290041281530657818.jpg
42 929,Plante inconnue,,,,,La Pulicaire dysentérique,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815297511281531404695.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815297511281531404695.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815297511281531404695.jpg
42 930,Plante inconnue,,,,,La Tanaisie commune,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815327471281534401757.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815327471281534401757.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815327471281534401757.jpg
42 936,Plante inconnue,,,,,L'Aigremoine eupatoire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815367931281538448804.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815367931281538448804.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815367931281538448804.jpg
42 939,Plante inconnue,,,,,La Matricaire inodore,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815407881281542443798.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815407881281542443798.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815407881281542443798.jpg
42 941,Plante inconnue,,,,,Les Lis horticoles,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815451881281546844467.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815451881281546844467.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815451881281546844467.jpg
42 942,Plante inconnue,,,,,L'Achillée jaune,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/12815454291281547085261.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815454291281547085261.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/12815454291281547085261.jpg
